规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRoundRectShapeOptionValue,native_render.h,3125,未确认,P2,该参数位于圆角矩形形状配置接口中，x 表示左上角 X 坐标，属于有单位的位置参数。原描述未说明单位，不符合有单位参数需正确描述单位的要求。,,| float x | 矩形左上角的X坐标，单位：px，用于确定左边界位置。 |,| float x | 矩形左上角的X坐标，用于确定左边界位置。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,否,interface仓native_render.h第2099-2112行仅说明x的几何含义，未规定单位；ace_engine render_node.cpp第1895-1902行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3223行恢复为“| float x | 矩形左上角的X坐标，用于确定左边界位置。 |”，不补充interface未规定的px单位。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRectShapeOptionValue,native_render.h,3108,未确认,P2,height 表示矩形高度，属于有单位的尺寸参数。原描述未说明单位，不符合有单位参数需正确描述单位的要求。,,| float height | 矩形高度，单位：px，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |,| float height | 矩形高度，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,否,interface仓native_render.h第2115-2128行仅说明height的几何含义，未规定单位；ace_engine render_node.cpp第1641-1648行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3206行恢复为“| float height | 矩形高度，表示从Y坐标起的垂直跨度，用于确定底部边界的位置，即矩形右下角的Y坐标 = y + height。 |”，不补充interface未规定的px单位。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRectShapeOptionValue,native_render.h,3107,未确认,P2,width 表示矩形宽度，属于有单位的尺寸参数。原描述未说明单位，不符合有单位参数需正确描述单位的要求。,,| float width | 矩形宽度，单位：px，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |,| float width | 矩形宽度，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,否,interface仓native_render.h第2115-2128行仅说明width的几何含义，未规定单位；ace_engine render_node.cpp第1641-1648行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3205行恢复为“| float width | 矩形宽度，表示从X坐标起的水平跨度，用于确定右侧边界的位置，即矩形右下角的X坐标 = x + width。 |”，不补充interface未规定的px单位。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRectShapeOptionValue,native_render.h,3106,未确认,P2,y 表示矩形左上角 Y 坐标，属于有单位的位置参数。原描述未说明单位，不符合有单位参数需正确描述单位的要求。,,| float y | 矩形左上角的Y坐标，单位：px，用于确定上边界位置。 |,| float y | 矩形左上角的Y坐标，用于确定上边界位置。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,否,interface仓native_render.h第2115-2128行仅说明y的几何含义，未规定单位；ace_engine render_node.cpp第1641-1648行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3204行恢复为“| float y | 矩形左上角的Y坐标，用于确定上边界位置。 |”，不补充interface未规定的px单位。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRectShapeOptionValue,native_render.h,3105,未确认,P2,x 表示矩形左上角 X 坐标，属于有单位的位置参数。原描述未说明单位，不符合有单位参数需正确描述单位的要求。,,| float x | 矩形左上角的X坐标，单位：px，用于确定左边界位置。 |,| float x | 矩形左上角的X坐标，用于确定左边界位置。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,否,interface仓native_render.h第2115-2128行仅说明x的几何含义，未规定单位；ace_engine render_node.cpp第1641-1648行只按x、y、width、height计算并保存形状边界，直接赋值不能证明单位为px。因此扫描建议补充px缺少接口依据，不是问题。,已将capi-native-render-h.md第3203行恢复为“| float x | 矩形左上角的X坐标，用于确定左边界位置。 |”，不补充interface未规定的px单位。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRenderNodeMaskOptionStrokeWidth,native_render.h,2945,未确认,P2,strokeWidth 表示遮罩描边宽度，属于有单位的尺寸参数。原文虽在异常取值说明中提到“1像素”，但未明确正常参数值的单位，单位描述不完整。,,"| float strokeWidth | 遮罩的描边宽度，单位：px。<br>取值范围：(0, +∞)，当取值为负数或0时，绘制时会被设定成1像素。 |","| float strokeWidth | 遮罩的描边宽度。<br>取值范围：(0, +∞)，当取值为负数或0时，绘制时会被设定成1像素。 |",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,ace_engine render_node.cpp第2118-2121、1971-1974行原样传递strokeWidth，node_render_node_modifier.cpp第1992-2000行将其设置到Drawing::Pen；graphic_2d skia_paint.cpp第153-155行把Pen宽度传给SkPaint。third_party/skia/m133 SkPaint.cpp第38-41行将默认宽度初始化为0、第159-166行对负宽度不更新，SkPaint.h第302-305行说明0宽描边为设备空间1px细线。修复前文档第2945行未标明单位，因此是问题。,已修改capi-native-render-h.md第3033行：补充strokeWidth单位px，并准确说明取值大于0时按设定宽度绘制，取值为0或负数时按设备空间1px宽的细线绘制。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetRoundRectShapeOptionEdgeValue,native_render.h,2704,未确认,P2,edgeValue 表示圆角矩形形状的边缘位置或尺寸值，属于有单位的几何参数。原描述未说明单位，不符合有单位参数需正确描述单位的要求。,,| float edgeValue | 圆角矩形形状的边缘值，单位：px。 |,| float edgeValue | 圆角矩形形状的边缘值。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,ace_engine render_node.cpp第1867-1893行将edgeValue作为圆角矩形物理边界值；CSV定位的文档第2778行未说明edgeValue单位，因此是问题。,已修改capi-native-render-h.md第2778行：补充单位px。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetCircleShapeOptionCenterY,native_render.h,2638,未确认,P2,centerY 表示圆心在 y 轴方向的坐标值，属于有单位的位置参数。原描述未说明坐标单位，不符合有单位参数需正确描述单位的要求。,,| float centerY | 圆心y轴坐标值，单位：px。 |,| float centerY | 圆心y轴坐标值。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,修复前文档第2638行描述的是坐标、半径或宽高等几何量，但未标明单位；render_node.cpp第1842行开始的实现直接传递该数值，未进行vp等单位转换，因此应明确单位为px。,已同步修改capi-native-render-h.md第169、2700、2708行：将圆心Y轴坐标的大小写统一为“Y轴”，并在centerY参数中补充单位px。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetCircleShapeOptionCenterX,native_render.h,2621,未确认,P2,centerX 表示圆心在 x 轴方向的坐标值，属于有单位的位置参数。原描述未说明坐标单位，不符合有单位参数需正确描述单位的要求。,,| float centerX | 圆心x轴坐标值，单位：px。 |,| float centerX | 圆心x轴坐标值。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,修复前文档第2621行描述的是坐标、半径或宽高等几何量，但未标明单位；render_node.cpp第1836行开始的实现直接传递该数值，未进行vp等单位转换，因此应明确单位为px。,已同步修改capi-native-render-h.md第168、2683、2691行：将圆心X轴坐标的大小写统一为“X轴”，并在centerX参数中补充单位px。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetNodeBorderRadiusOptionCornerRadius,native_render.h,2571,未确认,P2,cornerRadius 表示节点边框半径的尺寸值，属于有单位的几何参数。原描述未说明半径单位，可能导致用户无法确认传入数值的计量单位。,,| uint32_t cornerRadius | 节点边框半径的边缘半径值，单位：px。 |,| uint32_t cornerRadius | 节点边框半径的边缘半径值。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,修复前文档第2571行描述的是坐标、半径或宽高等几何量，但未标明单位；render_node.cpp第1796行开始的实现直接传递该数值，未进行vp等单位转换，因此应明确单位为px。,已同步修改capi-native-render-h.md第1466、1488、2639行：明确边框各角半径默认值均为0、单位为px，并说明cornerRadius取值为非负整数。
15.1.2.5,有单位的参数，检查单位描述正确。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_SetNodeBorderWidthOptionEdgeWidth,native_render.h,2471,未确认,P2,edgeWidth 表示节点边框宽度的尺寸值，属于有单位的参数。原描述仅给出取值范围，未说明计量单位；同文档中边框宽度默认值处已使用“单位：px”的描述，因此此处缺少单位说明不符合规则要求。,,"| float edgeWidth | 节点边框宽度的边缘宽度值，单位：px。<br>取值范围：[0, +∞) |","| float edgeWidth | 节点边框宽度的边缘宽度值。<br>取值范围：[0, +∞) |",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_2_5.md,质量,内容准确实时,参数描述正确,验证文档中描述的参数单位、取值范围正确,是,修复前文档第2471行描述的是坐标、半径或宽高等几何量，但未标明单位；render_node.cpp第1713行开始的实现直接传递该数值，未进行vp等单位转换，因此应明确单位为px。,"已在capi-native-render-h.md第2535行补充edgeWidth的px单位和[0, +∞)取值范围，并说明传入负值时不更新对应边缘宽度；edgeWidth为float类型，不使用INT_MAX作为上限。"
15.1.1.1,对比API参考中参数说明描述的参数含义、用途、使用场景与实际调用一致。,capi-native-render-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-render-h.md,OH_ArkUI_RenderNodeUtils_AttachFloatProperty,native_render.h,1691,未确认,P2,该行位于 OH_ArkUI_RenderNodeUtils_AttachFloatProperty() 的参数表中，modifier 参数在函数签名中表示被附加浮点属性的目标内容修改器；“为目标内容修改器设置浮点属性”描述的是函数动作，不是 modifier 参数自身含义，且与本函数“Attach/附加”的实际调用语义不完全一致。,,| [ArkUI_RenderContentModifierHandle](./capi-arkui-nativemodule-arkui-rendercontentmodifierhandle.md) modifier | 目标内容修改器。 |,| [ArkUI_RenderContentModifierHandle](./capi-arkui-nativemodule-arkui-rendercontentmodifierhandle.md) modifier | 为目标内容修改器设置浮点属性。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/15_1_1_1.md,质量,内容准确实时,参数描述正确,验证文档中参数说明描述的参数含义、用途、使用场景正确,是,native_render.h第1337行的函数签名表明modifier是待附加属性的目标内容修改器；修复前文档第1691行却把整个函数动作写成modifier参数含义，参数语义不准确。,已在文档第1723行修改为“ArkUI_RenderContentModifierHandle modifier；待附加属性的目标内容修改器”。
